anio;provincia;distrito;ugel;nivel_agrupado;gestion;area;total_estudiantes;mujeres;hombres;retirados;total_atraso
2024;YAULI;MARCAPOMACOCHA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;48;24;24;1;6
2024;SATIPO;MAZAMARI;UGEL RIO ENE-MANTARO;Primaria;Pública de gestión directa;Rural;130;60;70;0;1
2024;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;38;18;20;2;2
2024;JAUJA;PANCAN;UGEL JAUJA;Inicial;Pública de gestión privada;Rural;75;35;40;0;0
2024;SATIPO;MAZAMARI;UGEL RIO TAMBO;Secundaria;Pública de gestión directa;Rural;234;123;111;0;57
2024;CHUPACA;CHUPACA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;146;61;85;0;0
2024;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Primaria;Privada;Urbana;108;48;60;1;1
2024;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Inicial;Privada;Urbana;225;112;113;0;0
2024;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Primaria;Privada;Urbana;801;387;414;0;2
2024;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Secundaria;Privada;Urbana;148;57;91;1;5
2024;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Secundaria;Privada;Urbana;6;2;4;0;0
2024;HUANCAYO;SICAYA;UGEL HUANCAYO;Secundaria;Privada;Urbana;228;110;118;0;3
2024;HUANCAYO;PUCARA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;37;21;16;1;1
2024;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Inicial;Privada;Urbana;25;15;10;0;0
2024;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Primaria;Privada;Urbana;43;22;21;1;0
2024;JAUJA;HUAMALI;UGEL JAUJA;Secundaria;Pública de gestión privada;Urbana;138;55;83;0;2
2024;JAUJA;SAUSA;UGEL JAUJA;Primaria;Privada;Urbana;5;3;2;0;0
2024;SATIPO;MAZAMARI;UGEL SATIPO;Primaria;Pública de gestión privada;Urbana;344;161;183;0;0
2024;SATIPO;MAZAMARI;UGEL SATIPO;Secundaria;Pública de gestión privada;Urbana;376;207;169;0;3
2024;SATIPO;MAZAMARI;UGEL SATIPO;Inicial;Pública de gestión privada;Urbana;150;84;66;0;0
2024;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Pública de gestión privada;Urbana;475;263;212;0;3
2024;SATIPO;PANGOA;UGEL PANGOA;Inicial;Privada;Urbana;312;159;153;0;0
2024;SATIPO;PANGOA;UGEL PANGOA;Inicial;Pública de gestión privada;Urbana;141;78;63;0;0
2024;SATIPO;PANGOA;UGEL PANGOA;Primaria;Pública de gestión privada;Urbana;385;196;189;0;0
2024;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión privada;Urbana;327;186;141;0;2
2024;SATIPO;RIO TAMBO;UGEL PANGOA;Secundaria;Pública de gestión directa;Rural;71;32;39;0;10
2024;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Secundaria;Pública de gestión directa;Urbana;162;77;85;19;46
2024;SATIPO;PANGOA;UGEL RIO ENE-MANTARO;Secundaria;Pública de gestión directa;Rural;540;249;291;0;126
2024;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Secundaria;Privada;Urbana;89;43;46;0;1
2024;YAULI;LA OROYA;UGEL YAULI;Primaria;Privada;Rural;2;0;2;0;0
2024;YAULI;LA OROYA;UGEL YAULI;Inicial;Privada;Rural;13;5;8;0;0
2024;YAULI;SUITUCANCHA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;81;40;41;0;0
2024;JAUJA;JAUJA;UGEL JAUJA;Inicial;Pública de gestión privada;Urbana;156;91;65;2;0
2024;SATIPO;MAZAMARI;UGEL RIO ENE-MANTARO;Inicial;Pública de gestión directa;Rural;142;63;79;0;0
2024;SATIPO;MAZAMARI;UGEL PANGOA;Inicial;Pública de gestión directa;Rural;39;24;15;0;0
2024;HUANCAYO;HUANCAN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;10;3;7;0;0
2024;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Inicial;Privada;Urbana;35;17;18;0;0
2024;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Primaria;Privada;Urbana;120;55;65;1;0
2024;HUANCAYO;SAÑO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;47;19;28;0;0
2024;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Inicial;Pública de gestión privada;Urbana;57;32;25;0;0
2024;JAUJA;SINCOS;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;27;11;16;0;0
2024;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;154;80;74;0;0
2024;YAULI;MOROCOCHA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;30;15;15;0;0
2024;SATIPO;VIZCATAN DEL ENE;UGEL RIO ENE-MANTARO;Secundaria;Pública de gestión directa;Rural;458;218;240;3;82
2024;SATIPO;MAZAMARI;UGEL RIO ENE-MANTARO;Secundaria;Pública de gestión directa;Rural;71;35;36;0;13
2024;CHUPACA;AHUAC;UGEL CHUPACA;Inicial;Privada;Urbana;8;4;4;0;0
2024;CHUPACA;AHUAC;UGEL CHUPACA;Primaria;Privada;Urbana;20;8;12;0;0
2024;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Secundaria;Privada;Urbana;13;5;8;0;0
2024;HUANCAYO;HUANCAN;UGEL HUANCAYO;Secundaria;Privada;Urbana;497;215;282;0;3
2024;JAUJA;SAN LORENZO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;54;32;22;0;0
2024;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Secundaria;Privada;Urbana;72;29;43;0;12
2024;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Inicial;Privada;Urbana;82;42;40;0;0
2024;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Privada;Urbana;168;73;95;0;0
2024;JAUJA;PANCAN;UGEL JAUJA;Secundaria;Pública de gestión privada;Rural;153;40;113;0;0
2024;TARMA;HUASAHUASI;UGEL TARMA;Primaria;Privada;Urbana;11;4;7;0;0
2024;SATIPO;SATIPO;UGEL SATIPO;Inicial;Privada;Rural;84;37;47;0;0
2024;SATIPO;SATIPO;UGEL SATIPO;Primaria;Privada;Rural;255;121;134;3;6
2024;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Privada;Rural;255;136;119;10;21
2024;YAULI;YAULI;UGEL YAULI;Inicial;Privada;Urbana;27;14;13;0;0
2024;HUANCAYO;SICAYA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;52;26;26;0;0
2024;JUNIN;JUNIN;UGEL JUNÍN;Inicial;Privada;Urbana;7;2;5;1;0
2024;TARMA;HUASAHUASI;UGEL TARMA;Inicial;Privada;Urbana;16;7;9;0;0
2024;YAULI;YAULI;UGEL YAULI;Primaria;Privada;Urbana;32;16;16;0;0
2024;SATIPO;PANGOA;UGEL RIO TAMBO;Secundaria;Pública de gestión directa;Rural;97;39;58;0;34
2024;SATIPO;RIO NEGRO;UGEL SATIPO;Inicial;Privada;Urbana;36;21;15;0;0
2024;JAUJA;ATAURA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;8;4;4;0;0
2024;SATIPO;RIO NEGRO;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Rural;18;12;6;0;0
2024;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Secundaria;Privada;Urbana;103;56;47;0;0
2024;SATIPO;RIO NEGRO;UGEL SATIPO;Primaria;Privada;Urbana;39;22;17;0;0
2024;JAUJA;HUERTAS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;35;17;18;0;0
2024;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Secundaria;Privada;Urbana;14;11;3;0;0
2024;CONCEPCION;NUEVE DE JULIO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Urbana;86;39;47;0;5
2024;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;21;8;13;0;6
2024;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;103;52;51;5;23
2024;JAUJA;EL MANTARO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;9;3;6;0;0
2024;JAUJA;PANCAN;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;10;4;6;0;0
2024;JUNIN;CARHUAMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;3;3;0;0;0
2024;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;19;9;10;0;0
2024;CONCEPCION;MANZANARES;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;13;9;4;0;0
2024;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Inicial;Pública de gestión directa;Rural;14;9;5;0;0
