anio;id_servicio;cod_mod;anexo;nombre;gestion;id_nivel;nivel_original;nivel_agrupado;total_estudiantes;mujeres;hombres;retirados;total_atraso;departamento;provincia;distrito;ugel;area
2021;0368480-0;0368480;0;30795;Pública de gestión directa;B0;Primaria;Primaria;12;8;4;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2021;0368514-0;0368514;0;30798;Pública de gestión directa;B0;Primaria;Primaria;13;6;7;0;0;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368522-0;0368522;0;30799;Pública de gestión directa;B0;Primaria;Primaria;20;13;7;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368530-0;0368530;0;30800;Pública de gestión directa;B0;Primaria;Primaria;18;9;9;0;2;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368548-0;0368548;0;30801 SANTIAGO GARCIA MAYORCA;Pública de gestión directa;B0;Primaria;Primaria;58;28;30;0;1;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368555-0;0368555;0;30802 ALFONSO UGARTE VERNAL;Pública de gestión directa;B0;Primaria;Primaria;58;31;27;0;2;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368563-0;0368563;0;30803 DAVID CORDOVA GONZALES;Pública de gestión directa;B0;Primaria;Primaria;61;28;33;0;2;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368571-0;0368571;0;30804;Pública de gestión directa;B0;Primaria;Primaria;19;10;9;0;1;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368589-0;0368589;0;30805;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368597-0;0368597;0;30806;Pública de gestión directa;B0;Primaria;Primaria;8;3;5;0;2;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368605-0;0368605;0;30807;Pública de gestión directa;B0;Primaria;Primaria;57;27;30;0;1;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368613-0;0368613;0;30808;Pública de gestión directa;B0;Primaria;Primaria;11;7;4;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368621-0;0368621;0;30809;Pública de gestión directa;B0;Primaria;Primaria;17;7;10;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368639-0;0368639;0;30810;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;1;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368647-0;0368647;0;30811;Pública de gestión directa;B0;Primaria;Primaria;10;6;4;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368670-0;0368670;0;30814;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;0;0;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2021;0368688-0;0368688;0;30815 MARIA .ANGELICA FEIJOO ALANIA DE RIVERA;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2021;0368696-0;0368696;0;30816;Pública de gestión directa;B0;Primaria;Primaria;5;1;4;0;0;JUNIN;TARMA;HUARICOLCA;UGEL TARMA;Rural
2021;0368704-0;0368704;0;30817;Pública de gestión directa;B0;Primaria;Primaria;17;6;11;0;2;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2021;0368712-0;0368712;0;30818;Pública de gestión directa;B0;Primaria;Primaria;8;5;3;0;0;JUNIN;TARMA;LA UNION;UGEL TARMA;Rural
2021;0368738-0;0368738;0;ANTENOR RIZO PATRON LEQUERICA;Pública de gestión directa;B0;Primaria;Primaria;72;36;36;0;0;JUNIN;TARMA;LA UNION;UGEL TARMA;Rural
2021;0368746-0;0368746;0;30821;Pública de gestión directa;B0;Primaria;Primaria;7;5;2;0;0;JUNIN;TARMA;LA UNION;UGEL TARMA;Rural
2021;0368761-0;0368761;0;30823;Pública de gestión directa;B0;Primaria;Primaria;8;7;1;0;0;JUNIN;TARMA;LA UNION;UGEL TARMA;Rural
2021;0368779-0;0368779;0;30824 EDUARDO FALK LAMPRECHT;Pública de gestión directa;B0;Primaria;Primaria;37;17;20;0;0;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368787-0;0368787;0;30825 SANTA ROSA DEL DIVINO NIÑO JESUS;Pública de gestión directa;B0;Primaria;Primaria;42;15;27;0;3;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368795-0;0368795;0;30826 SONIA GIRON ACERO;Pública de gestión directa;B0;Primaria;Primaria;41;19;22;0;0;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368803-0;0368803;0;30827;Pública de gestión directa;B0;Primaria;Primaria;14;5;9;0;1;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368811-0;0368811;0;30828;Pública de gestión directa;B0;Primaria;Primaria;10;4;6;0;0;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368829-0;0368829;0;30829;Pública de gestión directa;B0;Primaria;Primaria;32;19;13;0;1;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368837-0;0368837;0;30830;Pública de gestión directa;B0;Primaria;Primaria;11;4;7;0;1;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2021;0368852-0;0368852;0;30832;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2021;0368860-0;0368860;0;30833;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2021;0368878-0;0368878;0;30834;Pública de gestión directa;B0;Primaria;Primaria;2;1;1;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2021;0368886-0;0368886;0;30835;Pública de gestión directa;B0;Primaria;Primaria;2;2;0;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2021;0368894-0;0368894;0;30836;Pública de gestión directa;B0;Primaria;Primaria;10;4;6;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0368902-0;0368902;0;30837;Pública de gestión directa;B0;Primaria;Primaria;7;3;4;0;0;JUNIN;TARMA;PALCAMAYO;UGEL TARMA;Rural
2021;0368951-0;0368951;0;30842;Pública de gestión directa;B0;Primaria;Primaria;5;3;2;0;0;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2021;0368969-0;0368969;0;30843;Pública de gestión directa;B0;Primaria;Primaria;5;1;4;0;0;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2021;0368985-0;0368985;0;30845;Pública de gestión directa;B0;Primaria;Primaria;8;4;4;0;1;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2021;0369009-0;0369009;0;30847;Pública de gestión directa;B0;Primaria;Primaria;20;8;12;0;1;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2021;0369041-0;0369041;0;30851 VIRGEN DEL ROSARIO;Pública de gestión directa;B0;Primaria;Primaria;7;6;1;0;0;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Urbana
2021;0369058-0;0369058;0;30852;Pública de gestión directa;B0;Primaria;Primaria;3;0;3;0;0;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2021;0369066-0;0369066;0;30853;Pública de gestión directa;B0;Primaria;Primaria;3;2;1;0;0;JUNIN;TARMA;HUASAHUASI;UGEL TARMA;Rural
2021;0369074-0;0369074;0;30854;Pública de gestión directa;B0;Primaria;Primaria;37;18;19;0;4;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2021;0369082-0;0369082;0;30855;Pública de gestión directa;B0;Primaria;Primaria;24;11;13;0;0;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2021;0369090-0;0369090;0;30856;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2021;0369108-0;0369108;0;30857;Pública de gestión directa;B0;Primaria;Primaria;44;24;20;0;2;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369116-0;0369116;0;SANCHIRIO PALOMAR;Pública de gestión directa;B0;Primaria;Primaria;129;66;63;0;3;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369124-0;0369124;0;30859;Pública de gestión directa;B0;Primaria;Primaria;4;1;3;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369132-0;0369132;0;30860;Pública de gestión directa;B0;Primaria;Primaria;35;13;22;0;1;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369140-0;0369140;0;30861;Pública de gestión directa;B0;Primaria;Primaria;35;21;14;0;9;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369157-0;0369157;0;30862;Pública de gestión directa;B0;Primaria;Primaria;7;0;7;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2021;0369165-0;0369165;0;30863;Pública de gestión directa;B0;Primaria;Primaria;14;6;8;0;0;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369181-0;0369181;0;SAN JUAN;Pública de gestión directa;B0;Primaria;Primaria;11;4;7;0;2;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369199-0;0369199;0;30867;Pública de gestión directa;B0;Primaria;Primaria;16;3;13;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369207-0;0369207;0;30868;Pública de gestión directa;B0;Primaria;Primaria;10;5;5;0;1;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369215-0;0369215;0;30869;Pública de gestión directa;B0;Primaria;Primaria;12;7;5;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369231-0;0369231;0;30871;Pública de gestión directa;B0;Primaria;Primaria;8;4;4;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369249-0;0369249;0;30872;Pública de gestión directa;B0;Primaria;Primaria;11;8;3;0;1;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369256-0;0369256;0;30873;Pública de gestión directa;B0;Primaria;Primaria;36;13;23;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369264-0;0369264;0;LA FLORIDA;Pública de gestión directa;F0;Secundaria;Secundaria;79;48;31;0;7;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369272-0;0369272;0;30875;Pública de gestión directa;B0;Primaria;Primaria;71;34;37;0;6;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369280-0;0369280;0;30876;Pública de gestión directa;B0;Primaria;Primaria;43;24;19;0;0;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369298-0;0369298;0;30877;Pública de gestión directa;B0;Primaria;Primaria;8;2;6;0;2;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369314-0;0369314;0;30879;Pública de gestión directa;B0;Primaria;Primaria;41;20;21;0;1;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369348-0;0369348;0;30882;Pública de gestión directa;B0;Primaria;Primaria;35;16;19;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369355-0;0369355;0;30883;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369363-0;0369363;0;30884;Pública de gestión directa;B0;Primaria;Primaria;4;2;2;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369371-0;0369371;0;30885;Pública de gestión directa;B0;Primaria;Primaria;12;7;5;0;2;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369389-0;0369389;0;30886;Pública de gestión directa;B0;Primaria;Primaria;9;5;4;0;2;JUNIN;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Rural
2021;0369413-0;0369413;0;30890;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;1;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2021;0369421-0;0369421;0;LOS ANGELES DE UBIRIKI;Pública de gestión directa;B0;Primaria;Primaria;85;43;42;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369439-0;0369439;0;30892;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369454-0;0369454;0;30001-75;Pública de gestión directa;B0;Primaria;Primaria;10;6;4;0;1;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369470-0;0369470;0;30896;Pública de gestión directa;B0;Primaria;Primaria;4;1;3;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2021;0369488-0;0369488;0;30897;Pública de gestión directa;B0;Primaria;Primaria;7;2;5;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369496-0;0369496;0;30898;Pública de gestión directa;B0;Primaria;Primaria;9;5;4;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369504-0;0369504;0;30899;Pública de gestión directa;B0;Primaria;Primaria;3;2;1;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369512-0;0369512;0;30900;Pública de gestión directa;B0;Primaria;Primaria;13;6;7;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369520-0;0369520;0;30901;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369538-0;0369538;0;JOSE OLAYA;Pública de gestión directa;B0;Primaria;Primaria;43;20;23;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369553-0;0369553;0;30905;Pública de gestión directa;B0;Primaria;Primaria;41;17;24;0;4;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2021;0369561-0;0369561;0;SANTA ANA;Pública de gestión directa;B0;Primaria;Primaria;461;228;233;0;7;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Urbana
2021;0369579-0;0369579;0;30907;Pública de gestión directa;B0;Primaria;Primaria;11;7;4;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369587-0;0369587;0;30908;Pública de gestión directa;B0;Primaria;Primaria;7;3;4;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369595-0;0369595;0;30909;Pública de gestión directa;B0;Primaria;Primaria;35;17;18;0;3;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2021;0369603-0;0369603;0;PUERTO YURINAKI;Pública de gestión directa;B0;Primaria;Primaria;194;94;100;0;7;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369611-0;0369611;0;LA LIBERTAD;Pública de gestión directa;B0;Primaria;Primaria;22;13;9;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369629-0;0369629;0;30912;Pública de gestión directa;B0;Primaria;Primaria;8;6;2;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369637-0;0369637;0;30913;Pública de gestión directa;B0;Primaria;Primaria;12;10;2;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369645-0;0369645;0;30914;Pública de gestión directa;B0;Primaria;Primaria;11;4;7;0;0;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369652-0;0369652;0;30915;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369660-0;0369660;0;30916;Pública de gestión directa;B0;Primaria;Primaria;35;16;19;0;1;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369678-0;0369678;0;30917;Pública de gestión directa;B0;Primaria;Primaria;17;11;6;0;0;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369686-0;0369686;0;30918;Pública de gestión directa;B0;Primaria;Primaria;65;25;40;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369694-0;0369694;0;30919;Pública de gestión directa;B0;Primaria;Primaria;13;5;8;0;2;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2021;0369702-0;0369702;0;30920;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;1;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2021;0369710-0;0369710;0;30921 ANTONIO RAIMONDI;Pública de gestión directa;B0;Primaria;Primaria;4;1;3;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369728-0;0369728;0;30922;Pública de gestión directa;B0;Primaria;Primaria;10;2;8;0;2;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2021;0369736-0;0369736;0;SAN FERNANDO;Pública de gestión directa;B0;Primaria;Primaria;194;80;114;0;7;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2021;0369769-0;0369769;0;30927;Pública de gestión directa;B0;Primaria;Primaria;19;9;10;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2021;0369777-0;0369777;0;30928;Pública de gestión directa;B0;Primaria;Primaria;10;5;5;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2021;0369793-0;0369793;0;30930;Pública de gestión directa;B0;Primaria;Primaria;17;9;8;0;1;JUNIN;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Rural
2021;0369801-0;0369801;0;30931;Pública de gestión directa;B0;Primaria;Primaria;6;5;1;0;0;JUNIN;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Rural
2021;0369819-0;0369819;0;30932;Pública de gestión directa;B0;Primaria;Primaria;6;1;5;0;0;JUNIN;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Rural
2021;0369827-0;0369827;0;30933 ADOLFO VIENRICH;Pública de gestión directa;B0;Primaria;Primaria;437;203;234;0;7;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Urbana
2021;0371922-0;0371922;0;30290 VIRGEN PURISIMA;Pública de gestión directa;B0;Primaria;Primaria;38;14;24;0;3;JUNIN;CONCEPCION;ACO;UGEL CONCEPCIÓN;Rural
2021;0371930-0;0371930;0;30291;Pública de gestión directa;B0;Primaria;Primaria;67;38;29;0;3;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2021;0371955-0;0371955;0;30293;Pública de gestión directa;B0;Primaria;Primaria;119;61;58;0;5;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2021;0371963-0;0371963;0;30294;Pública de gestión directa;B0;Primaria;Primaria;18;5;13;0;0;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2021;0371971-0;0371971;0;30295 WALTER PEÑALOZA RAMELLA;Pública de gestión directa;B0;Primaria;Primaria;65;28;37;0;2;JUNIN;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Rural
2021;0371989-0;0371989;0;30297;Pública de gestión directa;B0;Primaria;Primaria;52;26;26;0;8;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2021;0371997-0;0371997;0;30298;Pública de gestión directa;B0;Primaria;Primaria;86;30;56;0;6;JUNIN;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Rural
2021;0372003-0;0372003;0;30575;Pública de gestión directa;B0;Primaria;Primaria;37;20;17;0;0;JUNIN;JUNIN;ONDORES;UGEL JUNÍN;Rural
2021;0372029-0;0372029;0;VIRGEN DE NATIVIDAD;Pública de gestión directa;B0;Primaria;Primaria;16;6;10;0;0;JUNIN;JUNIN;ONDORES;UGEL JUNÍN;Rural
2021;0372508-0;0372508;0;PILOTO SANTA ISABEL;Pública de gestión directa;F0;Secundaria;Secundaria;3731;9;3722;0;78;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2021;0372516-0;0372516;0;SAN JOSE;Pública de gestión directa;F0;Secundaria;Secundaria;1148;311;837;0;26;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2021;0372524-0;0372524;0;SAN RAMON;Pública de gestión directa;F0;Secundaria;Secundaria;774;0;774;0;56;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2021;0372532-0;0372532;0;NUESTRA SEÑORA DEL CARMEN;Pública de gestión privada;F0;Secundaria;Secundaria;650;650;0;0;4;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2021;0372540-0;0372540;0;NUESTRA SEÑORA DEL ROSARIO;Pública de gestión privada;F0;Secundaria;Secundaria;1559;1559;0;0;1;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2021;0372557-0;0372557;0;ANGELA MORENO DE GALVEZ;Pública de gestión directa;F0;Secundaria;Secundaria;989;989;0;0;20;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2021;0372565-0;0372565;0;JOSE CARLOS MARIATEGUI;Pública de gestión directa;F0;Secundaria;Secundaria;1176;514;662;0;65;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2021;0372573-0;0372573;0;JOSE GALVEZ BARRENECHEA;Pública de gestión directa;F0;Secundaria;Secundaria;311;138;173;0;9;JUNIN;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Urbana
2021;0372581-0;0372581;0;POLITECNICO TUPAC AMARU;Pública de gestión directa;F0;Secundaria;Secundaria;1520;641;879;0;159;JUNIN;HUANCAYO;CHILCA;UGEL HUANCAYO;Urbana
2021;0372599-0;0372599;0;MARISCAL CASTILLA;Pública de gestión directa;F0;Secundaria;Secundaria;2820;1339;1481;0;108;JUNIN;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Urbana
2021;0372607-0;0372607;0;9 DE JULIO;Pública de gestión directa;F0;Secundaria;Secundaria;574;128;446;0;28;JUNIN;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Urbana
2021;0372615-0;0372615;0;HUAMAN POMA DE AYALA;Pública de gestión directa;F0;Secundaria;Secundaria;143;68;75;0;6;JUNIN;CONCEPCION;MANZANARES;UGEL CHUPACA;Urbana
2021;0372623-0;0372623;0;INCA GARCILASO;Pública de gestión directa;F0;Secundaria;Secundaria;175;50;125;0;7;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2021;0372631-0;0372631;0;TORIBIO RODRIGUEZ DE MENDOZA;Pública de gestión directa;F0;Secundaria;Secundaria;88;19;69;0;6;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
2021;0372649-0;0372649;0;SAN RAMON;Pública de gestión directa;F0;Secundaria;Secundaria;460;165;295;0;37;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2021;0372656-0;0372656;0;SAN VICENTE DE PAUL;Privada;F0;Secundaria;Secundaria;467;166;301;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2021;0372664-0;0372664;0;SEIS DE AGOSTO;Pública de gestión directa;F0;Secundaria;Secundaria;531;262;269;1;18;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2021;0372672-0;0372672;0;JORGE BASADRE;Pública de gestión directa;F0;Secundaria;Secundaria;595;291;304;0;9;JUNIN;CHUPACA;CHUPACA;UGEL CHUPACA;Urbana
2021;0372680-0;0372680;0;NUESTRA SEÑORA DE COCHARCAS;Pública de gestión directa;F0;Secundaria;Secundaria;2128;2128;0;0;68;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2021;0372698-0;0372698;0;LA ASUNCION;Pública de gestión privada;F0;Secundaria;Secundaria;432;365;67;0;4;JUNIN;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Urbana
2021;0372714-0;0372714;0;AMALIA ESPINOZA;Pública de gestión directa;F0;Secundaria;Secundaria;144;75;69;0;9;JUNIN;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Urbana
2021;0372722-0;0372722;0;SANTA ROSA;Pública de gestión directa;F0;Secundaria;Secundaria;195;90;105;0;20;JUNIN;CHUPACA;HUACHAC;UGEL CHUPACA;Urbana
2021;0372730-0;0372730;0;HEROINAS TOLEDO;Pública de gestión privada;F0;Secundaria;Secundaria;585;373;212;0;2;JUNIN;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Urbana
2021;0372748-0;0372748;0;SAN VICENTE DE PAUL;Pública de gestión privada;F0;Secundaria;Secundaria;769;526;243;0;1;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2021;0372755-0;0372755;0;CORY COYLLOR;Pública de gestión directa;F0;Secundaria;Secundaria;52;44;8;0;2;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2021;0372763-0;0372763;0;DORA MAYER;Pública de gestión directa;F0;Secundaria;Secundaria;43;40;3;0;3;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
2021;0372771-0;0372771;0;SAGRADO CORAZON DE JESUS;Pública de gestión privada;F0;Secundaria;Secundaria;540;318;222;0;1;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2021;0372789-0;0372789;0;LA VICTORIA DE JUNIN;Pública de gestión directa;F0;Secundaria;Secundaria;160;74;86;0;9;JUNIN;JUNIN;JUNIN;UGEL JUNÍN;Urbana
2021;0372797-0;0372797;0;SANTA ROSA;Pública de gestión directa;F0;Secundaria;Secundaria;198;98;100;0;14;JUNIN;JUNIN;CARHUAMAYO;UGEL JUNÍN;Urbana
2021;0372821-0;0372821;0;CORONEL PNP MARCO PUENTE LLANOS;Pública de gestión privada;F0;Secundaria;Secundaria;136;50;86;0;8;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2021;0372839-0;0372839;0;10 DE ABRIL DE 1882;Pública de gestión directa;F0;Secundaria;Secundaria;87;41;46;0;5;JUNIN;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Rural
